Time,Min_state_1,Max_state_1,Min_state_2,Max_state_2,Min_state_3,Max_state_3,Min_state_4,Max_state_4,Min_state_5,Max_state_5,Min_state_6,Max_state_6
0.0140741127690016,0.0141387286499078,0.409849312905683,0.0236658735410383,0.419916256775202,0.0307765792485342,0.427838858002488,0.0295227792178855,0.424990004952625,0.879057726328733,0.976730807031926,0.875953293649491,0.972988117823781
0.0152165053550844,0.0152001757462556,0.410634707053352,0.0255366689033265,0.421508779745168,0.033233211810776,0.430061324147913,0.0318648307191614,0.426994345892502,0.877379383515755,0.974865981684172,0.874033328927267,0.970833188280435
0.0163470664008254,0.0162389740008083,0.411409216831379,0.0273809984939821,0.423081167389803,0.0356583051180822,0.432255195708184,0.0341749318652484,0.42897397446583,0.875721577768052,0.973023975297836,0.872137898233752,0.968706023129653
0.017467461328856,0.0172571255743069,0.412173986023486,0.0292018175879884,0.42463585237559,0.03805561360762,0.43442386079174,0.0364567482735108,0.430931877291714,0.874081769487684,0.971201966097427,0.870264060114436,0.966603310683648
0.0185791374701003,0.0182563579021484,0.412929997405037,0.0310016832288033,0.4261749435675,0.0404283893494373,0.436570254147083,0.0387134525085614,0.432870642346924,0.872457756853288,0.969397507614765,0.868409265502776,0.964522181419048
0.0196833591889166,0.0192381692318096,0.413678098511852,0.0327828184574714,0.4277002783596,0.0427794632753368,0.438696930403271,0.0409478040851454,0.434792523116199,0.870847621237581,0.967608468041756,0.866571294231879,0.962460136400039
0.0207812360683716,0.0202038651013153,0.414419022322248,0.0345471649135193,0.429213464761208,0.0451113103495458,0.440806122843649,0.0431622136339289,0.436699490096051,0.869249683414495,0.965832981571661,0.864748204099087,0.960414989858094
0.021873744996459,0.0211545872013408,0.415153403507812,0.0362964234502445,0.430715914326058,0.0474261007788757,0.442899789598621,0.0453587933482754,0.43859327126559,0.867662469168648,0.964069410187386,0.862938290842655,0.958384824070663
0.0229617505300953,0.0220913389619214,0.415881793315001,0.0380320910936245,0.432208872335379,0.0497257467753623,0.444979655833009,0.0475394028855729,0.440475389169689,0.866084677825603,0.962316308695115,0.861140051597717,0.956367948181994
0.0240460164389989,0.0230150020879057,0.41660466825494,0.0397554832831476,0.433693435375914,0.0520119300102432,0.447047238523024,0.0497056766088549,0.442347182505546,0.864515163916525,0.960572404351695,0.859352163440208,0.954362873991869
0.0251272219099271,0.023926356030796,0.417322441872479,0.0414677626039757,0.435170575374526,0.054286138439234,0.449103879686339,0.0518590595871642,0.444209835444427,0.862952912339896,0.958836569266552,0.857573454612813,0.952368283549575
0.0262059713611568,0.0248260909978507,0.41803547203479,0.0431699573042854,0.436641154073934,0.0565496891775936,0.451150767031242,0.0540008301330564,0.44606439574007,0.861397023018293,0.957107803353659,0.855802886650873,0.950383009003689
0.0272828036889713,0.0257148197486652,0.418744067755836,0.0448629781549144,0.438105936879472,0.0588037498466333,0.453188953227047,0.0561321207641991,0.447911791678619,0.859846696550888,0.955385218389876,0.854039537704258,0.948406013808352
0.0283573507508831,0.0265923987016345,0.419447926267091,0.0465463013686766,0.439564454187951,0.0610475840757463,0.455217774133029,0.0582522520809151,0.449751404625961,0.858302441580621,0.953669379534024,0.852283974087931,0.946437931692532
0.0294309454959532,0.0274600605611554,0.420147884885547,0.0482220681786011,0.441018539396639,0.0632840044301821,0.457239765197079,0.0603639155625014,0.451585503255443,0.856762324949842,0.951958138833157,0.850533987925413,0.944476283478768
0.0305031519896092,0.0283175871591529,0.420843592242262,0.0498896368588703,0.442467624679493,0.0655121227250584,0.459254125176466,0.0624662846336669,0.453413347352664,0.855226958015164,0.950252175572405,0.848790264095917,0.942521836300825
0.0315752070457139,0.0291660870160372,0.421535809225782,0.0515509682000409,0.443913398661177,0.0677345252416901,0.461263184910733,0.0645618285994476,0.455237025200725,0.853694558816856,0.948549509796507,0.847050770790437,0.940572309420079
0.0326465861988821,0.0300052593704464,0.422224123589897,0.053205274536852,0.445355169974248,0.069950133084684,0.463265971072297,0.0666495381323018,0.45705564261967,0.852165868920641,0.946850965467378,0.845316341909632,0.938628637393684
0.0337184522143917,0.0308361155341553,0.422909235927594,0.0548543771676189,0.446794514228588,0.0721613566457768,0.465264655383729,0.068731709669212,0.458871147651287,0.850639223601209,0.945154692890232,0.843585082327088,0.936688693563198
0.0347902183598778,0.0316583002389978,0.423590692168099,0.0564973881519052,0.448230654045987,0.0743669846271333,0.467258145078525,0.0708072075765588,0.460682539043801,0.849115455110791,0.943461616789768,0.841857929444755,0.934753528708398
0.0358629958889937,0.0324727519331959,0.424269148487121,0.058136027418691,0.449665084660642,0.0765693013729285,0.469248497735505,0.072878203724943,0.462491664574186,0.847592982122766,0.941769980136407,0.84013308584283,0.932821126407553
0.0369361430570497,0.0332790717977093,0.424944115094123,0.0597693199614935,0.451096954103741,0.078766981015872,0.471234517292421,0.0749434539063112,0.464297430049121,0.846072715768243,0.940080795298048,0.838411578544849,0.93089263799692
